"GISJOIN","POP20","BASENAME","State","smart","INTPTLAT","INTPTLON","green_commute","bachelor","poverty","income","no_insurance","internet","unemp","gini"
"G26059220",2840,"Norway","MI",0,45.7985851,-87.9139515,12.2526636225266,17.0527353376047,14.7709320695103,28432,3.49576271186441,85.1500789889415,2.27111426543648,0.3538
"G26059440",66243,"Novi","MI",0,42.4784943,-83.4868245,9.36528452160548,62.2896136740211,4.57459647005582,60396,3.83665253591143,95.3952330668276,4.25943039569856,0.4514
"G26059860",299,"Oakley","MI",0,43.1433642,-84.168566,12.6315789473684,8.79120879120879,16.2393162393162,25475,4.07407407407407,80.3418803418803,2.58620689655172,0.3445
"G26059920",29560,"Oak Park","MI",0,42.4649433,-83.1824101,11.5982905982906,38.1421996806612,13.1837194337194,34974,4.08336444791419,92.1814671814672,9.91137637909206,0.4274
"G26060580",1517,"Olivet","MI",0,42.4430775,-84.9302618,27.7210884353741,23.1281198003328,18.4149184149184,17741,7.09353421217828,83.6829836829837,13.4615384615385,0.3887
"G26060660",274,"Omer","MI",0,44.0488971,-83.8572879,41.1111111111111,5.91133004926108,12,26605,12.6530612244898,80,13.5135135135135,0.3715
"G26060680",890,"Onaway","MI",0,45.3585412,-84.2272098,10.9848484848485,7.79220779220779,28.1481481481481,20994,10.4089219330855,73.5802469135803,13.719512195122,0.4193
"G26060740",399,"Onekama","MI",0,44.3656187,-86.2021419,15.625,24.2647058823529,2.97619047619048,39931,1.44092219020173,94.047619047619,0,0.5033
"G26060840",988,"Onsted","MI",0,42.0060958,-84.1893476,13.2149901380671,22.1264367816092,7.90697674418605,28217,3.5745422842197,93.2558139534884,8.6734693877551,0.3687
"G26060860",1285,"Ontonagon","MI",0,46.8663198,-89.3123986,11.0215053763441,14.4493392070485,15.6017830609212,28300,4.71161657189277,84.2496285289747,4.11899313501144,0.3922
"G26061020",2238,"Orchard Lake Village","MI",0,42.5893597,-83.3713089,2.10643015521064,66.2462462462462,6.75324675324675,120095,1.49700598802395,95.5844155844156,3.57446808510638,0.5198
"G26061220",1376,"Ortonville","MI",0,42.848144,-83.4379988,10.7468123861566,25.6616800920598,9.46745562130178,46511,6.13690007867821,85.4043392504931,6.25931445603577,0.4239
"G26061600",819,"Otisville","MI",0,43.1653264,-83.5253049,15.5555555555556,15.4559505409583,14.2105263157895,25834,10.3296703296703,93.6842105263158,2.25,0.3475
"G26061620",4120,"Otsego","MI",0,42.457692,-85.6970888,10.8024691358025,9.96234166381376,4.93601462522852,29059,5.51065393093314,86.3497867154174,7.83898305084746,0.3686
"G26061760",426,"Otter Lake","MI",0,43.2134454,-83.4593317,22.0779220779221,10.2739726027397,11.731843575419,28580,4.70914127423823,61.4525139664804,2.74725274725275,0.3783
"G26061860",1481,"Ovid","MI",0,43.0030847,-84.3758869,12.2073578595318,9.60698689956332,15.2512998266898,23867,7.24946695095949,88.2149046793761,0.76219512195122,0.3415
"G26061920",275,"Owendale","MI",0,43.7273615,-83.2671477,2.77777777777778,11.8012422360248,10.5263157894737,23895,3.690036900369,86.3157894736842,0,0.348
"G26061940",14714,"Owosso","MI",0,42.9952521,-84.1758449,16.2581008734855,17.6476537216829,14.666243856033,30837,5.21566750974093,87.4108133819566,4.5144694533762,0.4502
"G26062020",3492,"Oxford","MI",0,42.8214303,-83.2534643,10.6840390879479,46.4531820024321,10.9271523178808,44064,3.93339075509618,91.523178807947,9.36293436293436,0.4242
"G26062340",1926,"Parchment","MI",0,42.3274954,-85.5653361,9.71258671952428,23.4181818181818,11.1490329920364,32991,6.51641352278295,87.8270762229807,8.37520938023451,0.3917
"G26062740",780,"Parma","MI",0,42.2654426,-84.548989,7.421875,21.9512195121951,8.73362445414847,32276,5.2790346907994,93.4497816593886,10.410094637224,0.3457
"G26062980",3362,"Paw Paw","MI",0,42.2142351,-85.8921767,28.171334431631,12.1767748001881,18.3345507669832,24053,6.13026819923372,88.8239590942294,6.50759219088937,0.4454
"G26063260",593,"Peck","MI",0,43.2588568,-82.8167538,8.3743842364532,5.67901234567901,11.9047619047619,23290,3.07414104882459,86.1111111111111,7.20720720720721,0.3073
"G26063300",774,"Pellston","MI",0,45.551578,-84.7833724,12.3076923076923,15.08078994614,13.6904761904762,24671,8.82740447957839,91.3690476190476,3.80952380952381,0.3785
"G26063540",890,"Pentwater","MI",0,43.7796196,-86.4299159,6.79611650485437,49.1228070175439,13.5802469135802,40102,1.56626506024096,88.641975308642,8.27338129496403,0.3913
"G26063660",393,"Perrinton","MI",0,43.1808336,-84.6799,19.0751445086705,7.78816199376947,10.7692307692308,20849,5.02901353965184,75.8974358974359,9.81308411214953,0.2968
"G26063700",2091,"Perry","MI",0,42.8183765,-84.2328115,12.8970163618864,17.7748518762344,13.6612021857924,28648,12.2753178430513,86.2295081967213,2.58843830888697,0.3531
"G26063800",1171,"Petersburg","MI",0,41.899695,-83.7140297,4.1970802919708,19.4666666666667,7.83410138248848,31946,3.57142857142857,91.9354838709677,3.76175548589342,0.3551
"G26063820",5877,"Petoskey","MI",0,45.3648504,-85.0107006,28.125,50.2274359588221,9.29152148664344,47514,6.12495612495612,91.98606271777,1.16009280742459,0.4973
"G26063900",503,"Pewamo","MI",0,43.0019742,-84.8473375,12.7906976744186,16.9381107491857,5.66037735849057,28826,5.51020408163265,84.9056603773585,3.6697247706422,0.3545
"G26064020",229,"Pierson","MI",0,43.3196472,-85.4975017,17.0212765957447,2.5,23.9130434782609,18768,1.50375939849624,56.5217391304348,2,0.3995
"G26064060",1222,"Pigeon","MI",0,43.8294323,-83.2702273,19.672131147541,20.875,8.58778625954199,29453,5.82793709528215,78.4351145038168,1.33928571428571,0.3871
"G26064140",2415,"Pinckney","MI",0,42.4553967,-83.9410754,4.12060301507538,28.5109386026817,4.91428571428571,42705,5.52400619514713,96.6857142857143,5.64585115483319,0.341
"G26064160",1204,"Pinconning","MI",0,43.8572247,-83.9646287,10.6770833333333,24.1,17.0648464163823,29613,4.06203840472674,86.3481228668942,4.38413361169102,0.3893
"G26064740",3788,"Plainwell","MI",0,42.4520033,-85.6507207,16.2341982701264,19.2667414889637,14.9532710280374,26753,5.42020257322748,91.8558077436582,5.77354260089686,0.3564
"G26064900",2627,"Pleasant Ridge","MI",0,42.471516,-83.1445,7.04355885078777,76.7919799498747,3.1331592689295,84370,1.03487926408586,98.4334203655353,6.67539267015707,0.3909
"G26065060",9370,"Plymouth","MI",0,42.3712455,-83.4676165,7.61194029850746,63.1555221637866,2.59519767159835,66083,1.82618261826183,94.1062333252486,3.14738032416133,0.4426
"G26065440",61606,"Pontiac","MI",0,42.6492283,-83.2873632,22.6296621876177,16.1019045263418,27.4119086138184,23024,12.2501611863314,80.2825237738231,9.50948874831484,0.4466
"G26065560",48891,"Portage","MI",0,42.1970496,-85.5913947,8.88781388803377,47.642634379013,8.75306823760432,42122,4.84635753433093,91.6838487972509,6.05982274741507,0.432
"G26065680",622,"Port Austin","MI",0,44.0425518,-82.9950856,34.1379310344828,26.4529058116232,17.6829268292683,34540,11.0429447852761,69.8170731707317,7.98816568047337,0.4306
"G26065800",293,"Port Hope","MI",0,43.9394064,-82.714955,9.45945945945946,13.1455399061033,19.2982456140351,30296,9.19117647058824,82.4561403508772,17.8947368421053,0.5008
"G26065820",28983,"Port Huron","MI",0,42.9937657,-82.433743,16.3686382393398,18.4679005496999,20.3083164300203,27273,4.47427293064877,87.47261663286,9.25106938302037,0.4502
"G26065860",3796,"Portland","MI",1,42.8697942,-84.8989296,9.95423340961098,23.6950549450549,4.76830087306917,35647,6.00104821802935,92.3438549361988,2.17616580310881,0.4083
"G26065900",567,"Port Sanilac","MI",0,43.4276661,-82.5447286,19.2028985507246,21.0992907801418,13.8328530259366,31805,4.54545454545455,92.507204610951,3.28947368421053,0.4874
"G26066000",270,"Posen","MI",0,45.2622421,-83.6988609,18.75,6.08108108108108,11.6071428571429,24350,5.06329113924051,80.3571428571429,10.5263157894737,0.3086
"G26066100",3055,"Potterville","MI",0,42.629087,-84.7450305,12.2119815668203,22.5352112676056,15.655737704918,26463,5.79710144927536,94.0983606557377,2.94117647058824,0.3932
"G26066140",381,"Powers","MI",0,45.6879668,-87.5265036,36.5591397849462,7.76699029126214,24.3478260869565,22994,6.6079295154185,69.5652173913043,5.10204081632653,0.4314
"G26066300",217,"Prescott","MI",0,44.1916288,-83.9322404,32.0388349514563,8.0168776371308,23.1404958677686,19052,21.9072164948454,87.603305785124,14.0740740740741,0.3853
"G26066640",1554,"Quincy","MI",0,41.9428366,-84.8825736,16.1616161616162,8.28603859250851,14.4499178981938,27913,2.68610897927859,88.8341543513957,7.50382848392037,0.3555
"G26067280",1308,"Ravenna","MI",0,43.1879947,-85.9411832,8.4985835694051,25.1046025104602,11.545988258317,29084,5.49756437021573,86.692759295499,3.30250990752972,0.4294
"G26067500",1094,"Reading","MI",0,41.8395827,-84.7478298,7.75193798449612,11.1587982832618,23.1607629427793,18199,27.2576636288318,80.9264305177112,4.33839479392625,0.4129
"G26067820",2490,"Reed City","MI",0,43.8727541,-85.5070057,18.0652680652681,19.490175252257,17.017017017017,25693,8.35808230801867,84.3843843843844,8.82638215324927,0.4165
"G26067900",1261,"Reese","MI",0,43.4527671,-83.6894296,9.01639344262295,24.2,5.25394045534151,44800,2.38461538461538,89.6672504378284,11.6847826086957,0.396
"G26068240",946,"Richland","MI",0,42.3717101,-85.4581467,18.3279742765273,44.4444444444444,9.36708860759494,36576,2.75791624106231,94.9367088607595,2.61096605744125,0.3761
"G26068380",5878,"Richmond","MI",0,42.8105584,-82.7521734,16.561047739755,23.1097714142175,12.699747687132,32655,3.81252186079049,91.2952060555088,6.13013698630137,0.4046
"G26068760",7224,"River Rouge","MI",0,42.2743459,-83.1241616,12.4774774774775,8.0655193862741,41.2758620689655,20541,10.5416666666667,70.4137931034483,12.8586609989373,0.5678
"G26068880",12490,"Riverview","MI",0,42.1734561,-83.1983798,10.8484005563282,24.3647912885662,9.74428516079039,37331,5.30512885083522,79.6203022084463,3.2137391600068,0.4163
"G26069020",13035,"Rochester","MI",0,42.6866389,-83.1197206,7.81739811912226,67.5967596759676,5.14919941775837,66022,4.92794049279405,94.9599708879185,3.98446490218642,0.4744
"G26069035",76300,"Rochester Hills","MI",0,42.6634835,-83.1591955,8.06398848468987,59.97163011808,4.7295432592797,55343,2.89403973509934,94.3907823927142,3.89308689880527,0.4146
"G26069080",6142,"Rockford","MI",0,43.136975,-85.5545194,11.0782865583456,47.221565381887,6.65128796616686,51801,2.28384991843393,92.6951172625913,8.41584158415842,0.4543
"G26069180",3240,"Rockwood","MI",0,42.0703442,-83.2417456,9.95024875621891,20.174672489083,6.35048231511254,35720,2.38242574257426,93.1672025723473,3.28083989501312,0.3306
"G26069260",2850,"Rogers City","MI",0,45.4176986,-83.8047512,11.3352545629203,20.7662168045276,10.9792284866469,31202,3.89329488103821,86.5727002967359,3.19792566983578,0.3939
"G26069400",3767,"Romeo","MI",0,42.8059331,-83.004468,7.81065088757396,24.5426303072144,10.1417666303162,41598,3.47637153720804,86.3140676117775,2.37324703344121,0.4572
"G26069420",25178,"Romulus","MI",0,42.2236493,-83.366036,7.54639175257732,15.9758038841133,12.7170868347339,27691,5.13527554649722,82.6666666666667,9.81697171381032,0.3983
"G26069520",4172,"Roosevelt Park","MI",0,43.1981472,-86.2733461,8.9044289044289,20.2026806145799,9.08590308370044,33585,6.02439024390244,89.647577092511,6.98264917477782,0.3611
"G26069540",981,"Roscommon","MI",0,44.4882918,-84.5899382,31.5151515151515,8.11138014527845,17.4484052532833,24526,9.06374501992032,81.0506566604128,0.833333333333333,0.3865
"G26069640",353,"Rosebush","MI",0,43.703977,-84.7637254,16.3265306122449,12.1107266435986,15.5172413793103,22455,17.487684729064,87.3563218390805,12.6315789473684,0.3887
"G26069680",577,"Rose City","MI",0,44.4210536,-84.1154092,9.95260663507109,6.78391959798995,43.6274509803922,20869,4.29447852760736,77.4509803921569,16.9230769230769,0.485
"G26069800",47710,"Roseville","MI",0,42.5075864,-82.9365822,13.289195931683,14.1931131577404,14.3225190839695,30714,5.83127337263105,89.6421755725191,7.90913743553403,0.4075
"G26069880",462,"Rothbury","MI",0,43.5184097,-86.3614108,32.8859060402685,18.3673469387755,10.6666666666667,23813,6.19718309859155,88.6666666666667,2.51572327044025,0.3478
"G26070040",58211,"Royal Oak","MI",1,42.5078156,-83.1538905,6.70404430617757,61.3976667799298,7.23452701304078,59760,2.45480494766889,93.2519147174498,2.95889113910734,0.4244
"G26070520",44202,"Saginaw","MI",0,43.4199451,-83.9501716,17.1085644537872,12.8425692247538,31.4783105022831,19591,7.16221803647724,81.6038812785388,11.698964985686,0.4611
"G26070640",1992,"St. Charles","MI",0,43.2983347,-84.1476483,11.7801047120419,16.1016949152542,21.0591133004926,28581,4.20210105052526,87.3152709359606,4.65909090909091,0.4761
"G26070680",5464,"St. Clair","MI",0,42.8265297,-82.4924331,17.6134041683694,26.3402625820569,11.4947751022263,44068,5.79657309515129,86.0972285324852,5.42888165038002,0.4816
"G26070760",58874,"St. Clair Shores","MI",0,42.4930426,-82.8909014,9.23624110819918,28.7899275153503,8.08939366184283,40900,4.13319601785101,90.141051474629,4.64408905613045,0.4034
"G26070840",2306,"St. Ignace","MI",0,45.8871638,-84.7317073,30.7857911733046,17.9019384264538,20.5390334572491,29764,14.0639698965193,87.9182156133829,3.73205741626794,0.4062
"G26070940",7698,"St. Johns","MI",0,43.0005085,-84.555518,11.3438607798904,23.654311789905,15.2476529621237,32726,1.68524055449851,89.3169310456458,2.69118038902212,0.4296
"G26070960",7856,"St. Joseph","MI",0,42.0996904,-86.4887695,13.213296398892,51.3360995850622,7.81171757636455,55047,5.16016619756065,88.0821231847772,1.3799666904592,0.4558
"G26071000",7010,"St. Louis","MI",0,43.4085283,-84.6112302,10.6019766397125,9.1177012341131,14.0489344909234,12451,6.76441186271243,79.0844514601421,6.12397311426438,0.4093
"G26071140",8948,"Saline","MI",0,42.1747277,-83.7771229,6.48386175378463,57.8239608801956,5.2983676746053,44741,1.1147764759413,89.3765052180894,5.71366024518389,0.379
"G26071360",522,"Sand Lake","MI",0,43.28859,-85.52403,18.3783783783784,10.7954545454545,11.7117117117117,26106,2.84552845528455,60.8108108108108,2.5,0.4731
"G26071540",2709,"Sandusky","MI",0,43.4201838,-82.8330434,17.5043327556326,17.118037812979,13.9812446717818,32581,5.74201374848362,76.4705882352941,4.21455938697318,0.5039
"G26071560",813,"Sanford","MI",0,43.6781737,-84.3855432,8.24175824175824,38.1720430107527,9.09090909090909,36734,5.81241743725231,94.5454545454545,1.90023752969121,0.3773
"G26071660",1376,"Saranac","MI",0,42.927315,-85.2095437,5.69620253164557,22.2876366694701,17.8117048346056,29335,3.23741007194245,85.2417302798982,1.83727034120735,0.4071
"G26071700",865,"Saugatuck","MI",0,42.6613609,-86.2046227,20.6766917293233,73.2503888024883,7.37100737100737,78256,3.19573901464714,90.1719901719902,2.30547550432277,0.4984
"G26071740",13337,"Sault Ste. Marie","MI",0,46.4761686,-84.3705436,23.7277041400753,25.9364681771604,18.4551581130119,28488,8.03893018622117,84.4133402453776,7.35667890426433,0.4321
"G26071860",1466,"Schoolcraft","MI",0,42.1169467,-85.6337384,14.8251748251748,30.9954751131222,10.2564102564103,34545,4.18736692689851,86.2637362637363,1.90355329949239,0.3792
"G26072080",1356,"Scottville","MI",0,43.951101,-86.2798162,11.1975116640746,15.0214592274678,25.4385964912281,33282,12.7645502645503,81.578947368421,3.63128491620112,0.5367
"G26072180",1721,"Sebewaing","MI",0,43.7317189,-83.4509162,10.3683492496589,12.3899796885579,13.8193688792165,27515,6.84156378600823,77.6931447225245,8.62068965517241,0.4013
"G26072840",1964,"Shelby","MI",0,43.6120584,-86.3644918,20.1275045537341,14.1374837872892,13.7135922330097,22673,22.1031746031746,77.0631067961165,4.18445772843723,0.3895
"G26072960",1469,"Shepherd","MI",0,43.5235578,-84.6926971,11.8075801749271,27.5822928490352,9.68379446640316,28042,3.4727143869596,93.2806324110672,1.25348189415042,0.32
"G26073100",692,"Sheridan","MI",0,43.2097784,-85.0798469,5,16.1666666666667,11.3095238095238,25909,5.76701268742791,72.0238095238095,1.81818181818182,0.3772
"G26073420",285,"Sherwood","MI",0,41.999707,-85.239404,11.9047619047619,2.62172284644195,17.9856115107914,20636,41.5178571428571,75.5395683453237,13.4615384615385,0.4157
"G26073660",844,"Shoreham","MI",0,42.0604473,-86.5113943,7.33496332518337,52.1106259097525,2.8169014084507,72720,1.95439739413681,81.2206572769953,0.838574423480084,0.5257
"G26074900",76618,"Southfield","MI",0,42.4746398,-83.259509,11.708353768187,37.9191933951925,13.9082664806418,37722,4.07134805384258,89.2803162422974,6.48129058859911,0.4381
"G26074960",30014,"Southgate","MI",0,42.2047072,-83.2056851,12.3713751169317,20.2194069585973,9.68204637819747,34480,3.71287957414041,86.3734162084628,4.75313917559661,0.4146
"G26074980",3964,"South Haven","MI",0,42.4013411,-86.2684337,15.4566744730679,40.8887468030691,17.910447761194,44173,6.7012987012987,82.7071538857437,3.71925614877025,0.4927
"G26075100",11746,"South Lyon","MI",0,42.4610149,-83.653169,7.2463768115942,43.6792565232932,8.76781878539348,50512,2.6106987458408,92.3257176332747,3.5989336492891,0.4252
"G26075220",750,"South Range","MI",0,47.0703075,-88.6440027,3.30188679245283,15.2815013404826,21.900826446281,32534,12.8712871287129,85.9504132231405,1.26582278481013,0.5009
"G26075280",1587,"South Rockwood","MI",0,42.060421,-83.2715322,3.40425531914894,21.2996389891697,9.35162094763092,38038,4.03543307086614,90.1496259351621,3.59508041627247,0.3649
"G26075420",4244,"Sparta","MI",0,43.156706,-85.710989,4.99716070414537,17.1891511095456,10.2853745541023,26571,5.62750176595244,87.9310344827586,3.60315893385982,0.4069
"G26075700",5292,"Springfield","MI",0,42.3240986,-85.2353691,14.5833333333333,5.61035758323058,22.2371364653244,23441,9.80735551663748,80.3131991051454,11.3338788870704,0.407
"G26075820",2497,"Spring Lake","MI",0,43.0734537,-86.1941491,10.0558659217877,44.057682744903,9.12667191188041,54562,2.25742574257426,88.8276947285602,4.33546552949538,0.5059
"G26075860",776,"Springport","MI",0,42.3783352,-84.6964758,15.2492668621701,6.87160940325497,20.7951070336391,21189,5.53745928338762,87.7675840978593,13.8686131386861,0.3907
"G26076120",1458,"Standish","MI",0,43.9777105,-83.963989,15.4078549848943,11.5094339622642,22.1428571428571,25659,6.50570087189806,76.8571428571429,9.70996216897856,0.4572
"G26076220",1348,"Stanton","MI",0,43.2931523,-85.0795759,13.1105398457584,7.15767634854772,28.6868686868687,20279,6.39386189258312,83.030303030303,6.45161290322581,0.4012
"G26076240",194,"Stanwood","MI",0,43.5803402,-85.4481686,7.8125,6.14035087719298,15.7142857142857,33551,1.32450331125828,80,9.58904109589041,0.4238
